CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2021-1965,True,True,CWE-1284;CWE-120,CWE-120,CWE-120,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-1967,True,True,CWE-1284;CWE-120,CWE-119,,CWE-1284;CWE-120,CWE-119,False,False,0.0,0.0,0
CVE-2021-1968,True,True,CWE-125;CWE-787;CWE-20,CWE-20,CWE-20,CWE-125;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-1969,True,True,CWE-125;CWE-20,CWE-20,CWE-20,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-1970,True,True,CWE-125;CWE-1284,CWE-125;CWE-20,CWE-125,CWE-1284,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-1973,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-1975,True,True,CWE-787;CWE-20,CWE-119,,CWE-787;CWE-20,CWE-119,False,False,0.0,0.0,0
CVE-2021-1977,True,True,CWE-1284;CWE-119,CWE-119,CWE-119,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-1982,True,True,CWE-1284;CWE-20,CWE-617;CWE-20,CWE-20,CWE-1284,CWE-617,True,False,0.5,0.5,0.5
CVE-2021-20016,True,True,CWE-89;CWE-312,CWE-89,CWE-89,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20017,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-20018,True,True,CWE-306;CWE-200,CWE-200,CWE-200,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20019,True,True,CWE-459;CWE-200;CWE-401,CWE-119,,CWE-459;CWE-200;CWE-401,CWE-119,False,False,0.0,0.0,0
CVE-2021-20020,True,True,CWE-269;CWE-78,CWE-287,,CWE-269;CWE-78,CWE-287,False,False,0.0,0.0,0
CVE-2021-20021,True,True,CWE-863;CWE-306;CWE-269,CWE-269,CWE-269,CWE-863;CWE-306,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20022,True,True,CWE-22;CWE-306;CWE-434,CWE-434,CWE-434,CWE-22;CWE-306,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20023,True,True,CWE-22;CWE-306;CWE-200,CWE-22,CWE-22,CWE-306;CWE-200,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20028,True,True,CWE-89,CWE-89,CWE-89,,,True,True,1.0,1.0,1.0
CVE-2021-20034,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2021-20035,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20040,True,True,CWE-22;CWE-668,CWE-22,CWE-22,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20044,True,True,CWE-306;CWE-78,CWE-78,CWE-78,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20049,True,True,CWE-203;CWE-200,CWE-203,CWE-203,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20050,True,False,CWE-306,,,CWE-306,,False,False,0.0,0,0
CVE-2021-20067,True,True,CWE-306;CWE-668,CWE-306,CWE-306,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20072,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2021-20075,True,True,CWE-732;CWE-269,CWE-269,CWE-269,CWE-732,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20081,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-20090,True,True,CWE-22;CWE-306,CWE-22,CWE-22,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20092,True,True,CWE-200,CWE-287,,CWE-200,CWE-287,False,False,0.0,0.0,0
CVE-2021-20093,True,True,CWE-125;CWE-787;CWE-119,CWE-119,CWE-119,CWE-125;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20101,True,True,CWE-74;CWE-20,CWE-74,CWE-74,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20107,True,True,CWE-306;CWE-200,CWE-306,CWE-306,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20109,True,True,CWE-295;CWE-119,CWE-295;CWE-119,CWE-295;CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-20110,True,True,CWE-190;CWE-120;CWE-787,CWE-190;CWE-295;CWE-119,CWE-190,CWE-120;CWE-787,CWE-295;CWE-119,True,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
CVE-2021-20114,True,True,CWE-425;CWE-668;CWE-552,CWE-425,CWE-425,CWE-668;CWE-552,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20119,True,True,CWE-287,CWE-863;CWE-287,CWE-287,,CWE-863,True,False,1.0,0.5,0.6666666666666666
CVE-2021-20122,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20123,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2021-20124,True,True,CWE-22;CWE-829,CWE-22,CWE-22,CWE-829,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20133,True,True,CWE-22;CWE-200,CWE-22,CWE-22,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20134,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2021-20136,True,True,CWE-306;CWE-798,CWE-306,CWE-306,CWE-798,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20138,True,True,CWE-306;CWE-78,CWE-78,CWE-78,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20139,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-20140,True,True,CWE-20;CWE-78,CWE-78,CWE-78,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20141,True,True,CWE-20;CWE-78,CWE-78,CWE-78,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20142,True,True,CWE-20;CWE-78,CWE-78,CWE-78,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20143,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-20144,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-20146,True,True,CWE-522;CWE-798,CWE-522,CWE-522,CWE-798,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20149,True,False,CWE-306,,,CWE-306,,False,False,0.0,0,0
CVE-2021-20150,True,True,CWE-425;CWE-306;CWE-200,CWE-306,CWE-306,CWE-425;CWE-200,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20156,True,True,CWE-287;CWE-347,CWE-347,CWE-347,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20158,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2021-20159,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20160,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-20161,True,True,CWE-306;CWE-798,CWE-306,CWE-306,CWE-798,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20163,True,True,CWE-522;CWE-798,CWE-522,CWE-522,CWE-798,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20164,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2021-20167,True,True,CWE-77;CWE-78,CWE-77,CWE-77,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20168,True,False,CWE-798,,,CWE-798,,False,False,0.0,0,0
CVE-2021-20172,True,True,CWE-59;CWE-732,CWE-732,CWE-732,CWE-59,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20173,True,True,CWE-20;CWE-77;CWE-78,CWE-78,CWE-78,CWE-77;CWE-20,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20179,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-20181,True,True,CWE-362;CWE-416;CWE-367,CWE-362;CWE-416,CWE-362;CWE-416,CWE-367,,True,False,0.6666666666666666,1.0,0.8
CVE-2021-20185,True,True,CWE-770;CWE-1284,CWE-770,CWE-770,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20187,True,True,CWE-94;CWE-829,CWE-829,CWE-829,CWE-94,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20188,True,True,CWE-732,CWE-863,,CWE-732,CWE-863,False,False,0.0,0.0,0
CVE-2021-20194,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20195,True,True,CWE-79;CWE-116,CWE-79;CWE-116,CWE-79;CWE-116,,,True,True,1.0,1.0,1.0
CVE-2021-20201,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20204,True,True,CWE-416;CWE-787,CWE-416;CWE-787,CWE-416;CWE-787,,,True,True,1.0,1.0,1.0
CVE-2021-20206,True,True,CWE-22;CWE-668,CWE-22;CWE-20,CWE-22,CWE-668,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-20208,True,True,CWE-200;CWE-269,CWE-269,CWE-269,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20216,True,True,CWE-401,CWE-401,CWE-401,,,True,True,1.0,1.0,1.0
CVE-2021-20220,True,True,CWE-444;CWE-79;CWE-200;CWE-74,CWE-444,CWE-444,CWE-79;CWE-200;CWE-74,,True,False,0.25,1.0,0.4
CVE-2021-20222,True,True,CWE-79;CWE-20,CWE-79;CWE-20,CWE-79;CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-20228,True,True,CWE-459;CWE-200;CWE-532,CWE-200,CWE-200,CWE-459;CWE-532,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20229,True,True,CWE-863;CWE-200,CWE-863,CWE-863,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20231,True,True,CWE-416,CWE-416;CWE-787,CWE-416,,CWE-787,True,False,1.0,0.5,0.6666666666666666
CVE-2021-20232,True,True,CWE-362;CWE-416,CWE-416;CWE-787,CWE-416,CWE-362,CWE-787,True,False,0.5,0.5,0.5
CVE-2021-20234,True,True,CWE-772;CWE-400;CWE-401,CWE-401,CWE-401,CWE-400;CWE-772,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20235,True,True,CWE-787;CWE-119,CWE-787,CWE-787,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20236,True,True,CWE-787;CWE-119;CWE-674,CWE-119,CWE-119,CWE-787;CWE-674,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20237,True,True,CWE-770;CWE-401,CWE-401,CWE-401,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20239,True,True,CWE-119;CWE-200,CWE-119,CWE-119,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20247,True,True,CWE-22;CWE-668,CWE-22;CWE-20,CWE-22,CWE-668,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-20250,True,True,CWE-863;CWE-200;CWE-269,CWE-200,CWE-200,CWE-863;CWE-269,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20252,True,True,CWE-770;CWE-1284,CWE-1284,CWE-1284,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20255,True,True,CWE-770;CWE-835;CWE-674,CWE-674,CWE-674,CWE-770;CWE-835,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20256,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-20259,True,True,CWE-522;CWE-200,CWE-200,CWE-200,CWE-522,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20261,True,True,CWE-667;CWE-362,CWE-362,CWE-362,CWE-667,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20264,True,True,CWE-732;CWE-276,CWE-732,CWE-732,CWE-276,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20265,True,True,CWE-404;CWE-772;CWE-401,CWE-401,CWE-401,CWE-404;CWE-772,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20273,True,True,CWE-617;CWE-476,CWE-20,,CWE-617;CWE-476,CWE-20,False,False,0.0,0.0,0
CVE-2021-20275,True,True,CWE-125,CWE-125,CWE-125,,,True,True,1.0,1.0,1.0
CVE-2021-20277,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2021-20278,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-20280,True,True,CWE-79;CWE-918,CWE-79;CWE-918,CWE-79;CWE-918,,,True,True,1.0,1.0,1.0
CVE-2021-20281,True,True,CWE-862;CWE-200,CWE-863,,CWE-862;CWE-200,CWE-863,False,False,0.0,0.0,0
CVE-2021-20282,True,True,CWE-863;CWE-287,CWE-863,CWE-863,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20283,True,True,CWE-862;CWE-200,CWE-862,CWE-862,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20284,True,True,CWE-787;CWE-131,CWE-119,,CWE-787;CWE-131,CWE-119,False,False,0.0,0.0,0
CVE-2021-20285,True,True,CWE-125;CWE-787;CWE-119,CWE-787,CWE-787,CWE-125;CWE-119,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20288,True,True,CWE-287;CWE-798,CWE-287,CWE-287,CWE-798,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20290,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-20291,True,True,CWE-667;CWE-770,CWE-667,CWE-667,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20294,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20297,True,True,CWE-476;CWE-252,CWE-20,,CWE-476;CWE-252,CWE-20,False,False,0.0,0.0,0
CVE-2021-20313,True,False,CWE-327,,,CWE-327,,False,False,0.0,0,0
CVE-2021-20314,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-20326,True,True,CWE-400;CWE-20,CWE-20,CWE-20,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20327,True,True,CWE-295,CWE-295,CWE-295,,,True,True,1.0,1.0,1.0
CVE-2021-20329,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-20331,True,True,CWE-668;CWE-200;CWE-922,CWE-200,CWE-200,CWE-668;CWE-922,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20334,True,True,CWE-269;CWE-755,CWE-269,CWE-269,CWE-755,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20337,True,True,CWE-326;CWE-327,CWE-327,CWE-327,CWE-326,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20349,True,True,CWE-119;CWE-193,CWE-119,CWE-119,CWE-193,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20360,True,True,CWE-326;CWE-319;CWE-327,CWE-326,CWE-326,CWE-319;CWE-327,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20369,True,True,CWE-326;CWE-327,CWE-326,CWE-326,CWE-327,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20372,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-20375,True,False,CWE-863;CWE-639,,,CWE-863;CWE-639,,False,False,0.0,0,0
CVE-2021-20376,True,True,CWE-203,CWE-203,CWE-203,,,True,True,1.0,1.0,1.0
CVE-2021-20378,True,True,CWE-613,CWE-613,CWE-613,,,True,True,1.0,1.0,1.0
CVE-2021-20389,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20400,True,True,CWE-326;CWE-327,CWE-326,CWE-326,CWE-327,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20409,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-20410,True,True,CWE-319;CWE-532,CWE-522,,CWE-319;CWE-532,CWE-522,False,False,0.0,0.0,0
CVE-2021-20413,True,True,CWE-319;CWE-209,CWE-209,CWE-209,CWE-319,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20415,True,True,CWE-287;CWE-307,CWE-307,CWE-307,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20416,True,True,CWE-732;CWE-319,CWE-732,CWE-732,CWE-319,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20417,True,True,CWE-209,CWE-209,CWE-209,,,True,True,1.0,1.0,1.0
CVE-2021-20423,True,True,CWE-269;CWE-755,CWE-732,,CWE-269;CWE-755,CWE-732,False,False,0.0,0.0,0
CVE-2021-20429,True,True,CWE-863;CWE-200,CWE-863,CWE-863,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20434,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20439,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20445,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20453,True,True,CWE-611;CWE-209;CWE-776,CWE-611,CWE-611,CWE-209;CWE-776,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20461,True,True,CWE-668,CWE-668,CWE-668,,,True,True,1.0,1.0,1.0
CVE-2021-20474,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2021-20491,True,True,CWE-1284;CWE-119,CWE-119,CWE-119,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20494,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20496,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-20498,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-20509,True,True,CWE-20;CWE-1236,CWE-1236,CWE-1236,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20515,True,True,CWE-193;CWE-125;CWE-119;CWE-1284,CWE-119,CWE-119,CWE-125;CWE-193;CWE-1284,,True,False,0.25,1.0,0.4
CVE-2021-20526,True,True,CWE-732;CWE-319,CWE-732,CWE-732,CWE-319,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20527,True,True,CWE-269,CWE-77,,CWE-269,CWE-77,False,False,0.0,0.0,0
CVE-2021-20538,True,True,CWE-863;CWE-200,CWE-863,CWE-863,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20546,True,True,CWE-119;CWE-193,CWE-119,CWE-119,CWE-193,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20564,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-20567,True,True,CWE-311;CWE-312;CWE-319,CWE-311,CWE-311,CWE-312;CWE-319,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20569,True,True,CWE-203;CWE-20,CWE-20,CWE-20,CWE-203,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20572,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20573,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20574,True,True,CWE-74,CWE-74,CWE-74,,,True,True,1.0,1.0,1.0
CVE-2021-20578,True,True,CWE-306;CWE-287,CWE-287,CWE-287,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20582,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-20583,True,True,CWE-200;CWE-20,CWE-20,CWE-20,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20585,True,True,CWE-200;CWE-319;CWE-209,CWE-200,CWE-200,CWE-319;CWE-209,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-20587,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20588,True,True,CWE-119;CWE-400,CWE-119,CWE-119,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20589,True,True,CWE-119;CWE-400,CWE-119,CWE-119,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20590,True,True,CWE-287;CWE-290,CWE-287,CWE-287,CWE-290,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20591,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20592,True,True,CWE-662;CWE-400,CWE-662,CWE-662,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20593,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-20594,True,True,CWE-287;CWE-200,CWE-200,CWE-200,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20597,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2021-20598,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-20599,True,True,CWE-522;CWE-319,CWE-639,,CWE-522;CWE-319,CWE-639,False,False,0.0,0.0,0
CVE-2021-20600,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20601,True,True,CWE-1284;CWE-20,CWE-20,CWE-20,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20609,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20611,True,True,CWE-400;CWE-20,CWE-20,CWE-20,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20616,True,True,CWE-426;CWE-427,CWE-427,CWE-427,CWE-426,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20617,True,False,CWE-78,,,CWE-78,,False,False,0.0,0,0
CVE-2021-20618,True,True,CWE-306;CWE-269,CWE-269,CWE-269,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20623,True,True,CWE-319;CWE-94,CWE-319;CWE-94,CWE-319;CWE-94,,,True,True,1.0,1.0,1.0
CVE-2021-20624,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-20625,True,False,CWE-863;CWE-639,,,CWE-863;CWE-639,,False,False,0.0,0,0
CVE-2021-20626,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-20630,True,False,CWE-639;CWE-200,,,CWE-639;CWE-200,,False,False,0.0,0,0
CVE-2021-20631,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-20632,True,False,CWE-639;CWE-200,,,CWE-639;CWE-200,,False,False,0.0,0,0
CVE-2021-20633,True,False,CWE-863;CWE-639,,,CWE-863;CWE-639,,False,False,0.0,0,0
CVE-2021-20634,True,False,CWE-863;CWE-639,,,CWE-863;CWE-639,,False,False,0.0,0,0
CVE-2021-20637,True,False,CWE-400;CWE-754,,,CWE-400;CWE-754,,False,False,0.0,0,0
CVE-2021-20642,True,False,CWE-400;CWE-754,,,CWE-400;CWE-754,,False,False,0.0,0,0
CVE-2021-20643,True,False,CWE-306,,,CWE-306,,False,False,0.0,0,0
CVE-2021-20644,True,True,CWE-79;CWE-74,CWE-74,CWE-74,CWE-79,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20656,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-20657,True,False,CWE-306;CWE-639,,,CWE-306;CWE-639,,False,False,0.0,0,0
CVE-2021-20670,True,False,CWE-639;CWE-200,,,CWE-639;CWE-200,,False,False,0.0,0,0
CVE-2021-20671,True,True,CWE-434;CWE-20,CWE-20,CWE-20,CWE-434,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20674,True,True,CWE-427,CWE-427,CWE-427,,,True,True,1.0,1.0,1.0
CVE-2021-20693,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-20694,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-20695,True,True,CWE-295;CWE-269,CWE-295,CWE-295,CWE-269,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20699,True,True,CWE-1284;CWE-120,CWE-120,CWE-120,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20705,True,True,CWE-434;CWE-20,CWE-20,CWE-20,CWE-434,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20706,True,True,CWE-434;CWE-20,CWE-20,CWE-20,CWE-434,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20707,True,True,CWE-200;CWE-20,CWE-20,CWE-20,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20713,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2021-20715,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-20718,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20722,True,True,CWE-668;CWE-427,CWE-427,CWE-427,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20726,True,True,CWE-426;CWE-427,CWE-427,CWE-427,CWE-426,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20728,True,False,CWE-862,,,CWE-862,,False,False,0.0,0,0
CVE-2021-20730,True,False,CWE-863;CWE-862,,,CWE-863;CWE-862,,False,False,0.0,0,0
CVE-2021-20732,True,True,CWE-295,CWE-295,CWE-295,,,True,True,1.0,1.0,1.0
CVE-2021-20733,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-20736,True,True,CWE-89;CWE-74,CWE-74,CWE-74,CWE-89,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20737,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-20747,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-20754,True,True,CWE-863;CWE-20,CWE-20,CWE-20,CWE-863,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20755,True,False,CWE-639,,,CWE-639,,False,False,0.0,0,0
CVE-2021-20756,True,False,CWE-200,,,CWE-200,,False,False,0.0,0,0
CVE-2021-20757,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-20759,True,False,CWE-863;CWE-639,,,CWE-863;CWE-639,,False,False,0.0,0,0
CVE-2021-20760,True,True,CWE-863;CWE-20,CWE-20,CWE-20,CWE-863,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-20761,True,True,CWE-863;CWE-20,CWE-20,CWE-20,CWE-863,,True,False,0.5,1.0,0.6666666666666666
